added_at,id,name,popularity,uri,artist,album,release_date,duration_ms,length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,mode,key,genres,genre_group
2023-02-03T14:05:20Z,0gTZHXZpOD7LH3BQ4tP0HH,Tell Me Why,53,spotify:track:0gTZHXZpOD7LH3BQ4tP0HH,Hypnatos,Tell Me Why,2022-03-25,310222,310222.0,0.633,4.4e-06,0.97,0.911,0.208,-0.554,0.0936,169.994,4.0,0.329,1.0,10.0,,
2023-02-03T13:59:35Z,1VT2M6DkTpmFVqht3anV5d,Critic,3,spotify:track:1VT2M6DkTpmFVqht3anV5d,Milo Dimitri,Sodoma,2017-10-31,504716,504716.0,0.791,0.46,0.672,0.94,0.113,-14.622,0.0954,130.031,5.0,0.442,1.0,7.0,,
2023-02-03T13:52:18Z,1PEvBTaSSDHYgOsiQivQuN,Bang the Box,34,spotify:track:1PEvBTaSSDHYgOsiQivQuN,KETTAMA,Temperature Rising,2019-11-01,271193,271193.0,0.743,0.000686,0.85,0.00477,0.0607,-7.559,0.0491,131.971,4.0,0.579,1.0,7.0,irish electronic,electronic
2023-02-03T13:48:27Z,5irKKFoCUyKFq8rvtSBIYM,Sem Chão,57,spotify:track:5irKKFoCUyKFq8rvtSBIYM,Mandragora,Sem Chão,2017-01-22,247022,247022.0,0.479,0.0417,0.437,0.0343,0.125,-7.989,0.0547,108.869,3.0,0.0741,1.0,1.0,"brazilian edm, mexican edm, trance mexicano",trance
2023-02-03T13:41:15Z,2iWTHXaFtRSMhd5OLpYD7f,Life's What You Make It - 1997 Remaster,57,spotify:track:2iWTHXaFtRSMhd5OLpYD7f,Talk Talk,The Colour of Spring,1986,268893,268893.0,0.525,0.00367,0.804,0.285,0.0382,-7.575,0.0321,91.951,4.0,0.935,1.0,1.0,"art rock, melancholia, new romantic, new wave, new wave pop, rock, sophisti-pop, synthpop",rock
2023-02-03T13:36:14Z,2LScqpywMqGcnum6nNaxXX,"Yes Sir, I Can Boogie",63,spotify:track:2LScqpywMqGcnum6nNaxXX,Baccara,The Collection & Tracklisting,1998,273866,273866.0,0.454,0.127,0.769,3.23e-06,0.175,-7.653,0.0814,122.531,4.0,0.491,1.0,2.0,"classic uk pop, disco, europop, italian disco",disco
2023-01-31T21:38:30Z,7ab0NAnpbGXfjX2PrsxmE8,Pacana,14,spotify:track:7ab0NAnpbGXfjX2PrsxmE8,Hannes Bieger,Pacana,2022-10-17,434093,434093.0,0.797,0.0533,0.727,0.908,0.111,-12.027,0.0531,126.006,4.0,0.0751,1.0,9.0,melodic techno,techno
2023-01-30T08:06:55Z,3rwrt4Ks6N6EWIfjfIfLAP,Love Is the Message (feat. The Three Degrees) - Love Groove Bonus,40,spotify:track:3rwrt4Ks6N6EWIfjfIfLAP,MFSB,Deep Grooves,1999-04-06,313906,313906.0,0.795,0.0443,0.821,0.742,0.16,-8.183,0.118,116.355,4.0,0.782,1.0,10.0,"classic soul, disco, funk, instrumental soul, jazz funk, philly soul, post-disco, quiet storm, soul",funk
2023-01-27T16:25:44Z,2AHevoDJA7d02hBYywNo4q,TURN ON THE LIGHTS (TECHNO),62,spotify:track:2AHevoDJA7d02hBYywNo4q,BASSTON,TURN ON THE LIGHTS (TECHNO),2022-10-28,151875,151875.0,0.921,0.00508,0.46,0.00353,0.232,-9.408,0.309,144.934,4.0,0.367,0.0,6.0,,
2023-01-27T16:16:33Z,3s2XZ9wf41ATt3MoErG92F,Dance With The Devil (The 6th Gate) - Reinier Zonneveld Remix,61,spotify:track:3s2XZ9wf41ATt3MoErG92F,Reinier Zonneveld,Dance With The Devil (The 6th Gate) (Reinier Zonneveld Remix),2023-01-27,192000,192000.0,0.603,0.0115,0.982,0.393,0.11,-6.55,0.198,154.948,4.0,0.306,1.0,11.0,dark techno,techno
2023-01-22T23:40:54Z,5HAB7zNlJohnQR4mt28GmQ,Transcendence,9,spotify:track:5HAB7zNlJohnQR4mt28GmQ,Bendtsen,Transcendence,2023-01-13,356363,356363.0,0.474,0.00986,0.845,0.901,0.0683,-8.269,0.0676,131.971,4.0,0.149,1.0,8.0,,
2023-01-20T17:19:49Z,7ftGWyMAnd6ehEPQY5qGXR,Fuego,1,spotify:track:7ftGWyMAnd6ehEPQY5qGXR,Various Artists,Moon Harbour Best of 2022,2023-01-13,311612,311612.0,0.789,0.0055,0.553,0.92,0.0395,-8.782,0.0549,124.008,4.0,0.461,1.0,1.0,"disco, funk, post-disco, quiet storm, soul",funk
2023-01-20T17:19:42Z,0UErMDWXcMYqTdtpecfF0D,Intentions,0,spotify:track:0UErMDWXcMYqTdtpecfF0D,Various Artists,Moon Harbour Best of 2021,2022-01-06,345600,345600.0,0.788,0.0451,0.905,0.576,0.0584,-8.929,0.0589,124.999,4.0,0.784,0.0,10.0,"disco, funk, post-disco, quiet storm, soul",funk
2023-01-20T17:19:28Z,5ZC02vHYwFpG1e98MgF6iN,Freak,4,spotify:track:5ZC02vHYwFpG1e98MgF6iN,Various Artists,Moon Harbour Best of 2020,2020-12-17,337972,337972.0,0.791,0.016,0.937,0.694,0.0797,-6.879,0.0479,126.009,4.0,0.206,0.0,11.0,"disco, funk, post-disco, quiet storm, soul",funk
2023-01-19T13:54:25Z,5EiohoCxbWCOyN1oq8PD2e,Werewolf Disco Club,50,spotify:track:5EiohoCxbWCOyN1oq8PD2e,I Hate Models,Werewolf Disco Club,2021-09-24,563840,563840.0,0.622,0.00218,0.923,0.821,0.12,-5.224,0.0385,146.004,4.0,0.214,1.0,9.0,"dark techno, french techno, industrial techno",techno
2023-01-19T13:53:32Z,2IewY0wJqyjOSUU934p2xQ,Transcendental Fusion,37,spotify:track:2IewY0wJqyjOSUU934p2xQ,Various Artists,Gemstones Obsidian,2021-03-26,573716,573716.0,0.622,0.00525,0.968,0.877,0.146,-6.745,0.0631,145.997,4.0,0.128,1.0,7.0,"disco, funk, post-disco, quiet storm, soul",funk
2023-01-17T16:14:12Z,3r4S22VWkg8wTpLSicsQnQ,K On My D + C,50,spotify:track:3r4S22VWkg8wTpLSicsQnQ,Partiboi69,Mutual Pleasure 002,2021-10-28,260475,260475.0,0.692,0.0183,0.872,0.821,0.0927,-6.279,0.0624,154.988,4.0,0.97,1.0,0.0,australian house,house
2023-01-16T15:21:11Z,5Ip7Cmf0vZ2wCM64TYvG7w,ECSTASY,42,spotify:track:5Ip7Cmf0vZ2wCM64TYvG7w,EARGASM GOD,ECSTASY,2020-06-12,289890,289890.0,0.753,0.00357,0.96,0.823,0.0993,-4.813,0.0887,160.0,4.0,0.418,0.0,6.0,,
2023-01-10T20:51:20Z,04JOneSXzqAz9V64gpYwUG,This Must Be Illegal,43,spotify:track:04JOneSXzqAz9V64gpYwUG,Lazare Hoche,Ibiza Appreciation 18,2018-10-24,385921,385921.0,0.827,0.00781,0.729,0.789,0.0893,-8.816,0.0488,124.997,4.0,0.486,1.0,8.0,minimal tech house,house
2023-01-04T17:26:29Z,4mMU0EUysJkpO67V0odVRn,Like Tears In The Rain,5,spotify:track:4mMU0EUysJkpO67V0odVRn,Balrog,The Future Is Now EP,2021-05-26,420647,420647.0,0.656,0.000898,0.991,0.84,0.18,-6.017,0.0812,140.001,4.0,0.104,1.0,7.0,techno rave,techno
2022-12-31T14:57:23Z,3znXFNvAksDOcW95Zz3K1K,Fantasy,15,spotify:track:3znXFNvAksDOcW95Zz3K1K,Force Mass Motion,Motions Beyond,1996-01-01,522866,522866.0,0.601,0.0608,0.75,0.374,0.0639,-11.947,0.0419,132.004,4.0,0.222,1.0,9.0,"breakbeat, hardcore breaks, hardcore techno, nu skool breaks",techno
2022-12-31T14:48:54Z,4u2dQmcZaFAu0fKXGmIf96,Techno toujours pareil,55,spotify:track:4u2dQmcZaFAu0fKXGmIf96,Salut C'est Cool,Sur le thème des grandes découvertes,2015-06-22,194120,194120.0,0.659,0.241,0.908,0.00595,0.132,-6.67,0.0367,159.008,4.0,0.741,0.0,8.0,french synthpop,pop
2022-12-31T14:48:13Z,45YBljXKMeLdZJ1pQavX7Q,These Streets Look Dangerous,30,spotify:track:45YBljXKMeLdZJ1pQavX7Q,X CLUB.,Public Disturbance,2022-11-24,421000,421000.0,0.67,0.000264,0.962,0.898,0.497,-5.96,0.0559,137.991,4.0,0.222,1.0,8.0,australian techno,techno
2022-12-31T14:45:07Z,47OKP1hFaDTbHfu9vcUJgy,All the Devils Are Here,8,spotify:track:47OKP1hFaDTbHfu9vcUJgy,Sable Sheep,Keep It Rough EP,2013-03-01,392929,392929.0,0.864,0.000552,0.528,0.901,0.342,-11.623,0.0512,122.5,4.0,0.309,0.0,4.0,dusseldorf electronic,electronic
2022-12-27T17:44:26Z,1ichu8Ym3frlvUZmTqsSGg,Listen To My Acid,29,spotify:track:1ichu8Ym3frlvUZmTqsSGg,Nico Moreno,This Is For My Haters,2022-04-29,328767,328767.0,0.648,0.00473,0.994,0.533,0.155,-7.077,0.108,146.007,4.0,0.0346,1.0,5.0,techno rave,techno
2022-12-25T22:58:12Z,0drzO94bmrMrel3GodCweJ,We Come 1,59,spotify:track:0drzO94bmrMrel3GodCweJ,Ben Nicky,We Come 1,2021-11-05,178285,178285.0,0.776,0.121,0.479,0.441,0.346,-10.68,0.216,140.041,4.0,0.541,1.0,2.0,hard trance,trance
2022-12-21T22:39:01Z,50jJH3e6Cfx077fDA2CKaB,100%,44,spotify:track:50jJH3e6Cfx077fDA2CKaB,ATW,Atw002,2022-06-03,363467,363467.0,0.909,0.00122,0.802,0.0106,0.0705,-7.185,0.24,140.027,4.0,0.451,1.0,2.0,,
2022-12-21T22:18:29Z,0Il5vDflVkvm5bRzfXVfT8,Hello Goodbye,32,spotify:track:0Il5vDflVkvm5bRzfXVfT8,Sweely,Closer Energy,2022-08-26,164885,164885.0,0.859,0.602,0.473,0.0468,0.104,-13.532,0.249,130.952,4.0,0.754,1.0,0.0,"disco house, float house, lo-fi house",disco
2022-12-21T16:11:42Z,5242G8xCFpKoUkzvvUKYIL,Gangsta Bitch,47,spotify:track:5242G8xCFpKoUkzvvUKYIL,Apache,Apache Ain't Shit,1993-03-18,284066,284066.0,0.873,0.141,0.487,0.0,0.269,-14.872,0.412,97.445,4.0,0.611,1.0,7.0,german hip hop,hip hop
2022-12-19T15:32:21Z,1OTixnhGk8U4HleNJCNUg9,Stutter,34,spotify:track:1OTixnhGk8U4HleNJCNUg9,Jansons,Stutter EP,2022-03-11,233333,233333.0,0.779,0.000445,0.878,0.642,0.0527,-6.264,0.0556,126.029,4.0,0.363,0.0,1.0,uk tech house,house
2022-12-18T18:30:28Z,5zNrKcBumcA8uDDGExTLWG,Dancing Therapy - 128 Bpm,33,spotify:track:5zNrKcBumcA8uDDGExTLWG,International Music System,"IMS, Vol. 2 (LP)",1984,364840,364840.0,0.766,0.00697,0.687,0.00305,0.121,-13.986,0.051,120.303,4.0,0.962,0.0,11.0,"electro, italian disco",disco
2022-12-17T20:49:53Z,5S4ZCiUloDUo85G8zudSVl,Pet van Ket,41,spotify:track:5S4ZCiUloDUo85G8zudSVl,Reinier Zonneveld,Pet van Ket,2017-09-22,154122,154122.0,0.794,0.00109,0.863,0.532,0.0773,-7.576,0.102,131.012,4.0,0.715,1.0,2.0,dark techno,techno
2022-12-17T16:32:05Z,2H7Nwzydg8ZusjdWkYqsHy,Redstripe Rhapsody,55,spotify:track:2H7Nwzydg8ZusjdWkYqsHy,LAUSSE THE CAT,Redstripe Rhapsody,2018-09-28,480000,480000.0,0.633,0.502,0.326,0.00164,0.115,-15.05,0.326,120.043,4.0,0.584,0.0,4.0,uk alternative hip hop,hip hop
2022-12-16T12:55:46Z,6Wu2NxqivgPJKOviS16zuU,Drinkers Of Australia,24,spotify:track:6Wu2NxqivgPJKOviS16zuU,Frankie Davidson,Great Classic Aussie Pub Songs,2008-07-29,220093,220093.0,0.704,0.71,0.672,0.0,0.613,-9.545,0.0914,114.311,4.0,0.894,1.0,7.0,"australian country, classic australian country",country
2022-12-16T12:51:54Z,3bfoE6deRVfiq1VBJcftti,ALLEINE - Brutalismus 3000 RMX,58,spotify:track:3bfoE6deRVfiq1VBJcftti,Yung Hurn,ALLEINE (Brutalismus 3000 RMX),2022-10-28,189120,189120.0,0.685,0.0206,0.918,0.904,0.0575,-9.405,0.0503,150.003,4.0,0.753,1.0,11.0,"german cloud rap, german hip hop, phonk",rap
2022-12-15T17:02:05Z,0sTW8OzAchJDkwQOfAQgD3,Get Involved,56,spotify:track:0sTW8OzAchJDkwQOfAQgD3,Various Artists,The PJs,1999-06-15,194693,194693.0,0.852,0.0145,0.526,0.000461,0.0772,-5.099,0.0515,97.984,4.0,0.762,0.0,0.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-12-15T16:50:57Z,1wva1IlWLDNLgwipUWcmjy,Sensual Seduction,60,spotify:track:1wva1IlWLDNLgwipUWcmjy,Snoop Dogg,Sensual Seduction,2007-01-01,245520,245520.0,0.756,0.003,0.829,3.46e-05,0.0578,-3.973,0.0682,120.163,4.0,0.504,1.0,11.0,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",funk
2022-12-14T16:45:53Z,3HenGKQ9HhXxhb8bH03DbD,Wonderin',43,spotify:track:3HenGKQ9HhXxhb8bH03DbD,Channell,Wonderin' EP,2022-01-07,279656,279656.0,0.619,0.00164,0.793,0.0231,0.0629,-6.663,0.0545,171.999,4.0,0.501,1.0,2.0,la pop,pop
2022-12-14T16:43:00Z,1n2KSJqlys1ODCu26r3RFZ,Let It Shine,27,spotify:track:1n2KSJqlys1ODCu26r3RFZ,Submorphics,Let It Shine,2021-03-26,326724,326724.0,0.504,0.0022,0.729,0.182,0.205,-5.258,0.0442,173.995,4.0,0.0616,0.0,2.0,"drum and bass, drumfunk, liquid funk, stateside dnb, uk dnb",funk
2022-12-13T12:08:28Z,3YQHo3cdxjeLIb8bpprEd3,Firefly (feat. Léah Lazonick) - Original Mix,32,spotify:track:3YQHo3cdxjeLIb8bpprEd3,Black Light Smoke,Firefly,2014-07-28,478399,478399.0,0.797,0.000277,0.601,0.86,0.0619,-10.171,0.0739,118.006,4.0,0.504,1.0,9.0,dark disco,disco
2022-12-12T23:16:17Z,4T6FWA703h6H7zk1FoSARw,New Light,76,spotify:track:4T6FWA703h6H7zk1FoSARw,John Mayer,Sob Rock,2021-07-16,217426,217426.0,0.826,0.316,0.694,0.0285,0.074,-7.862,0.0315,123.932,4.0,0.852,1.0,7.0,"neo mellow, singer-songwriter",
2022-12-12T22:49:48Z,5ZTZL5UlpF3UZ8H7BhoI9N,Mr Magic (Through The Smoke),48,spotify:track:5ZTZL5UlpF3UZ8H7BhoI9N,Amy Winehouse,Frank,2003-10-20,236504,236504.0,0.858,0.0203,0.518,0.0232,0.0961,-7.241,0.0416,99.507,4.0,0.608,0.0,5.0,"british soul, neo soul",soul
2022-12-12T22:10:37Z,5rNqaOOSNGrYtMo4sLDXU6,Self,59,spotify:track:5rNqaOOSNGrYtMo4sLDXU6,Noname,Room 25,2018-09-14,94932,94932.0,0.807,0.84,0.539,0.000839,0.142,-6.52,0.251,92.121,4.0,0.811,1.0,3.0,"alternative r&b, chicago rap, escape room, indie r&b, indie soul, neo soul, rap, underground hip hop",indie
2022-12-12T20:11:37Z,2IFFKj9orAsQOOS0JRhHAW,JEWELZ,59,spotify:track:2IFFKj9orAsQOOS0JRhHAW,Anderson .Paak,JEWELZ,2020-10-06,174213,174213.0,0.884,0.371,0.653,0.00135,0.812,-7.653,0.0586,108.548,4.0,0.766,0.0,11.0,escape room,
2022-12-12T10:14:49Z,2fmtrXfvbN8xkHwE0zgTTc,on & on,70,spotify:track:2fmtrXfvbN8xkHwE0zgTTc,piri & tommy,on & on,2022-07-28,135013,135013.0,0.609,0.149,0.765,0.017,0.0815,-7.65,0.0633,173.993,4.0,0.819,0.0,4.0,,
2022-12-10T14:06:36Z,3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,78,spotify:track:3zBhihYUHBmGd2bcQIobrF,Otis Redding,The Dock of the Bay (Mono),1968,163755,163755.0,0.769,0.684,0.367,1.62e-05,0.081,-11.226,0.0312,103.621,4.0,0.535,1.0,2.0,"classic soul, memphis soul, soul, soul blues, southern soul",blues
2022-12-09T14:58:20Z,5EWPGh7jbTNO2wakv8LjUI,Free Bird,79,spotify:track:5EWPGh7jbTNO2wakv8LjUI,Lynyrd Skynyrd,Pronounced' Leh-'Nerd 'Skin-'Nerd,1973-01-01,547106,547106.0,0.249,0.0738,0.834,9.48e-05,0.0924,-8.21,0.0577,118.223,4.0,0.338,1.0,0.0,"album rock, blues rock, classic rock, country rock, hard rock, mellow gold, rock, southern rock",country
2022-12-09T09:15:57Z,2A9ldmGfjqKErZ9c5sKR8m,Husan - Radio Edit,11,spotify:track:2A9ldmGfjqKErZ9c5sKR8m,Various Artists,"La fête la plus folle, vol. 1 (Spécial soleil 90's Mix)",2014-08-11,162980,162980.0,0.679,0.0261,0.932,5.61e-05,0.386,-4.793,0.032,124.988,4.0,0.904,1.0,11.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-12-08T12:56:51Z,265Anh9hGoozFigjUVLUeD,New Shoes,68,spotify:track:265Anh9hGoozFigjUVLUeD,Paolo Nutini,These Streets,2007-01-30,203653,203653.0,0.748,0.47,0.735,1.09e-05,0.0851,-8.692,0.0903,150.04,4.0,0.854,1.0,8.0,"british soul, neo mellow, scottish singer-songwriter",soul
2022-12-06T13:15:56Z,2cX2coZS1PYBfPs8wgbdWE,More Than A Woman,77,spotify:track:2cX2coZS1PYBfPs8wgbdWE,Bee Gees,How Can You Mend A Broken Heart,2020-12-11,196213,196213.0,0.601,0.175,0.703,8.4e-05,0.571,-6.24,0.0379,106.164,4.0,0.673,1.0,7.0,"disco, mellow gold, soft rock",rock
2022-12-06T13:15:31Z,4Wfm4EHmr3oIJAmZ62Dz7W,Advocate,42,spotify:track:4Wfm4EHmr3oIJAmZ62Dz7W,Dr. Reknaw,Advocate,2019-01-20,265642,265642.0,0.756,0.388,0.418,7.07e-06,0.0622,-6.574,0.0553,120.594,4.0,0.525,0.0,0.0,,
2022-12-06T13:10:20Z,2k5Boo1pEuIiMA88NxGA8V,I Hear the Love Chimes,51,spotify:track:2k5Boo1pEuIiMA88NxGA8V,Syl Johnson,Diamond in the Rough,2010,164333,164333.0,0.77,0.0726,0.458,0.00213,0.0916,-10.195,0.0289,91.727,4.0,0.933,0.0,8.0,"chicago soul, classic soul, funk, memphis soul, soul, southern soul",funk
2022-12-06T12:21:04Z,10vkYRKw6Jjr7try1ir50G,Tired of Being Alone,69,spotify:track:10vkYRKw6Jjr7try1ir50G,Al Green,Gets Next to You,1971-08-14,172320,172320.0,0.772,0.339,0.397,0.00541,0.0753,-8.585,0.0391,97.964,4.0,0.617,1.0,7.0,"classic soul, funk, memphis soul, quiet storm, soul, soul blues, southern soul",funk
2022-12-06T12:20:54Z,2DHuxbFzoS1fwTCSJi2bnW,I Don't Wanna Be Without You,54,spotify:track:2DHuxbFzoS1fwTCSJi2bnW,The James Hunter Six,Whatever It Takes,2018-02-02,208266,208266.0,0.696,0.905,0.479,0.000909,0.17,-10.511,0.0325,117.876,4.0,0.811,0.0,9.0,"british blues, funk, neo soul, soul",funk
2022-12-06T11:59:07Z,74XtE5z7M4VLVTQT0RtFbH,Bossanova,42,spotify:track:74XtE5z7M4VLVTQT0RtFbH,Zenon Pereyra,Clandestino,2021-05-14,201878,201878.0,0.665,0.781,0.57,5.54e-05,0.317,-9.649,0.0387,126.948,4.0,0.572,0.0,6.0,argentine indie,indie
2022-12-05T21:10:08Z,2O3E1i0Yiuf4M9UUUY1bdi,Lights Out,49,spotify:track:2O3E1i0Yiuf4M9UUUY1bdi,Fred again..,USB,2022-01-18,288348,288348.0,0.596,0.00118,0.814,0.00286,0.102,-8.481,0.056,133.203,4.0,0.255,1.0,9.0,"edm, house",house
2022-12-05T16:39:28Z,6HihYWPSdHSOSBUSjnctd7,TRIBAL SPACEMAN - Extended Mix,19,spotify:track:6HihYWPSdHSOSBUSjnctd7,PAWSA,TRIBAL SPACEMAN,2022-12-02,382622,382622.0,0.792,0.00203,0.691,0.934,0.0356,-10.97,0.0649,131.008,4.0,0.721,1.0,7.0,house,house
2022-12-04T21:33:05Z,2sacoYfUDhpZrwRWv4ydKl,Break This The Breaking Point 2,54,spotify:track:2sacoYfUDhpZrwRWv4ydKl,Vertigoaway,Break This The Breaking Point 2,2021-01-15,447567,447567.0,0.332,0.08,0.992,0.753,0.25,-4.543,0.362,175.042,4.0,0.0741,1.0,1.0,glitchbreak,
2022-12-04T21:05:47Z,4g49VVVGe118mJcnJIexaQ,Screws In My Head - Original Mix,29,spotify:track:4g49VVVGe118mJcnJIexaQ,Black Light Smoke,Firefly,2014-07-28,364883,364883.0,0.754,0.00225,0.663,0.84,0.189,-11.37,0.0565,115.998,4.0,0.497,0.0,5.0,dark disco,disco
2022-12-04T20:42:02Z,1dulPKC81n7AjE6oMINBrC,Warrior Sound,35,spotify:track:1dulPKC81n7AjE6oMINBrC,The Qemists,Warrior Sound,2016-03-04,233430,233430.0,0.429,0.00017,0.942,0.0516,0.144,-4.586,0.0519,174.04,4.0,0.71,0.0,0.0,"big beat, drum and bass, future rock",rock
2022-12-04T11:22:31Z,4SXZvIjujIcmMtWbjnSwZT,Fiorucci Made Me Hardcore,48,spotify:track:4SXZvIjujIcmMtWbjnSwZT,Barry Can't Swim,Fiorucci Made Me Hardcore,2022-05-04,231240,231240.0,0.701,0.0201,0.843,0.568,0.0309,-8.227,0.0504,136.984,4.0,0.88,0.0,11.0,"electronica, indie soul",indie
2022-12-04T11:13:37Z,22D1qXv47znoAPzQMzlT59,What Would You Do? (feat. Andrés & Amp Fiddler) - Folamour Remix,41,spotify:track:22D1qXv47znoAPzQMzlT59,Dames Brown,What Would You Do? (feat. Andrés & Amp Fiddler) [Folamour Remix],2022-07-15,270152,270152.0,0.768,0.000621,0.643,0.162,0.354,-9.465,0.0407,121.027,4.0,0.464,0.0,9.0,,
2022-12-04T11:07:25Z,43B6ybhV5xIH5JRippvh15,Focus - SE Edit,46,spotify:track:43B6ybhV5xIH5JRippvh15,Dan Kye,Small Moments,2020-11-13,279629,279629.0,0.749,0.0772,0.544,0.181,0.0755,-10.417,0.0541,124.02,4.0,0.895,1.0,6.0,"deep house, indie jazz, indie soul, uk contemporary jazz",indie
2022-12-04T10:57:00Z,7023uVuzGCsSnOJYGbpCfy,Demucha - Edit,15,spotify:track:7023uVuzGCsSnOJYGbpCfy,Crackazat,Demucha (Edit),2022-08-12,255604,255604.0,0.793,0.133,0.681,0.721,0.378,-11.318,0.165,123.982,4.0,0.585,0.0,0.0,"deep house, disco house, funky house, soulful house, uk house",funk
2022-12-04T10:50:59Z,6wmtEikDlY2JbV0nlrscxy,Greatest Love - Edit,52,spotify:track:6wmtEikDlY2JbV0nlrscxy,Dj Streaks,Greatest Love,2020-07-10,230551,230551.0,0.691,0.268,0.659,0.883,0.108,-11.817,0.0439,127.015,4.0,0.743,1.0,10.0,disco house,disco
2022-12-04T10:41:39Z,4vYuZjqIxGsRzyqjV15dWk,Take My Time,42,spotify:track:4vYuZjqIxGsRzyqjV15dWk,Supershy,Change / Take My Time,2022-08-11,292040,292040.0,0.792,0.0965,0.887,0.934,0.0895,-7.859,0.0541,118.566,4.0,0.76,0.0,6.0,indie soul,indie
2022-12-04T10:28:59Z,0eK9owI3ww9aY4KT7pFOt6,Change,39,spotify:track:0eK9owI3ww9aY4KT7pFOt6,Supershy,Change / Take My Time,2022-08-11,290018,290018.0,0.823,0.0183,0.588,0.259,0.06,-10.026,0.0739,120.018,4.0,0.561,1.0,8.0,indie soul,indie
2022-12-03T04:29:10Z,2j36iWSMTg412fdTQx4WdI,The Essence,57,spotify:track:2j36iWSMTg412fdTQx4WdI,Giggs,Wamp 2 Dem,2017-10-06,228494,228494.0,0.62,0.167,0.599,0.0,0.142,-7.158,0.0944,80.074,4.0,0.219,0.0,1.0,"grime, london rap, uk alternative hip hop, uk hip hop",rap
2022-12-03T04:26:52Z,7dbyaRWWFvB9UG2vcwTd3J,Champagne Shots,70,spotify:track:7dbyaRWWFvB9UG2vcwTd3J,Sainté,Local Mvp,2021-01-06,144000,144000.0,0.942,0.493,0.441,0.0,0.138,-11.448,0.469,135.028,4.0,0.925,1.0,11.0,chill drill,
2022-12-01T14:34:24Z,2VxOWMxVKqoabIH5L9rQoL,Stupidisco (Elektrik Disko Remix),56,spotify:track:2VxOWMxVKqoabIH5L9rQoL,Junior Jack,Stupidisco (Jolyon Petch Remix),2021-08-13,181000,181000.0,0.782,0.129,0.756,0.662,0.274,-7.341,0.167,120.014,4.0,0.569,1.0,1.0,"deep house, disco house, funky house, funky tech house, house, tech house, vocal house",funk
2022-12-01T13:16:01Z,46a2imjeJLAJAMaJghKyFQ,Falkor's Return,61,spotify:track:46a2imjeJLAJAMaJghKyFQ,Indecorum,Sanctus,2020-05-03,180000,180000.0,0.687,0.00214,0.772,0.105,0.191,-8.257,0.133,149.988,4.0,0.427,0.0,6.0,,
2022-12-01T09:25:31Z,2sTEiEN6OTO9Xi7ZE2DFs0,Save Our Soul - Rework 2021,57,spotify:track:2sTEiEN6OTO9Xi7ZE2DFs0,Bob Sinclar,Save Our Soul (Rework 2021),2021-10-29,156189,156189.0,0.658,0.000537,0.987,0.912,0.736,-4.697,0.0821,126.019,4.0,0.156,0.0,3.0,"dance pop, disco house, edm, electro house, filter house, vocal house",disco
2022-11-29T17:19:34Z,3f0T3mQ3a7yqGrtWH1wekx,"Work (feat. Dave Giles II, Cor.Ece & Mike Dunn)",18,spotify:track:3f0T3mQ3a7yqGrtWH1wekx,Honey Dijon,Show Me Some Love (feat. Sadie Walker),2022-09-27,181801,181801.0,0.762,0.00251,0.707,0.00685,0.073,-7.306,0.0437,124.956,4.0,0.717,0.0,10.0,vocal house,house
2022-11-29T14:14:15Z,4qUx0Q2kGLwjkweKThS3rj,Show Me Some Love (feat. Sadie Walker),48,spotify:track:4qUx0Q2kGLwjkweKThS3rj,Honey Dijon,Show Me Some Love (feat. Sadie Walker),2022-09-27,232400,232400.0,0.746,0.000593,0.729,0.0449,0.31,-7.786,0.0459,126.051,4.0,0.377,1.0,2.0,vocal house,house
2022-11-29T13:31:54Z,1XpcQBK4UKDa0W7BO1kzY0,Feels Good - Extended,10,spotify:track:1XpcQBK4UKDa0W7BO1kzY0,Audiojack,Feels Good,2021-04-09,399966,399966.0,0.799,0.00596,0.389,0.887,0.0924,-9.458,0.116,126.006,4.0,0.199,0.0,10.0,"deep disco house, house, minimal tech house, minimal techno, tech house",disco
2022-11-25T23:43:25Z,5asurVFBiJTNk3B5Bb2ahd,Object,37,spotify:track:5asurVFBiJTNk3B5Bb2ahd,The Cure,Three Imaginary Boys,1979-05-11,181466,181466.0,0.484,0.00137,0.739,0.0,0.156,-7.212,0.0544,154.323,4.0,0.906,1.0,5.0,"new wave, permanent wave, rock, uk post-punk",punk
2022-11-25T23:29:37Z,0BJEoyyuQ1kMunIybED3XR,Enjoy N Life,44,spotify:track:0BJEoyyuQ1kMunIybED3XR,Big Syke,Be Yo' Self,1996-10-05,224015,224015.0,0.919,0.292,0.57,0.00662,0.102,-7.62,0.177,106.994,4.0,0.832,1.0,11.0,"g funk, west coast rap",funk
2022-11-25T22:56:56Z,47gFO4wiq9rLJo9vz0DP3q,Party Sahne,55,spotify:track:47gFO4wiq9rLJo9vz0DP3q,Ski Aggu,Party Sahne,2022-10-06,137647,137647.0,0.84,0.0717,0.938,0.000196,0.256,-4.992,0.0806,135.971,4.0,0.746,0.0,5.0,german hip hop,hip hop
